model.87_atomistic,30.25095558166504
model.90_atomistic,37.965789794921875
model.14_atomistic,40.9913330078125
model.94_atomistic,40.507957458496094
model.29_atomistic,44.16315460205078
model.83_atomistic,29.1262264251709
model.10_atomistic,29.892467498779297
model.64_atomistic,31.779882431030273
model.9_atomistic,34.48780059814453
model.73_atomistic,33.93178939819336
model.59_atomistic,38.499942779541016
model.77_atomistic,34.41167068481445
model.60_atomistic,37.833946228027344
model.49_atomistic,29.31514549255371
model.70_atomistic,38.55292510986328
model.67_atomistic,33.326805114746094
model.63_atomistic,44.171878814697266
model.74_atomistic,30.932458877563477
model.93_atomistic,32.87575149536133
model.39_atomistic,39.26210403442383
model.84_atomistic,36.61662292480469
model.17_atomistic,31.15210723876953
model.80_atomistic,35.6662712097168
model.97_atomistic,36.946136474609375
model.13_atomistic,37.72645568847656
model.20_atomistic,38.82710647583008
model.37_atomistic,27.579776763916016
model.19_atomistic,39.826141357421875
model.33_atomistic,30.30425262451172
model.24_atomistic,39.12709426879883
model.99_atomistic,38.60224914550781
model.47_atomistic,43.52753829956055
model.50_atomistic,38.26628494262695
model.4_atomistic,38.12019348144531
model.69_atomistic,30.656705856323242
model.54_atomistic,33.24930191040039
model.43_atomistic,29.5787353515625
model.0_atomistic,40.58951187133789
model_atomistic,41.06730270385742
model.53_atomistic,38.275299072265625
model.44_atomistic,33.52349853515625
model.7_atomistic,37.04581832885742
model.40_atomistic,31.90416717529297
model.57_atomistic,31.774059295654297
model.79_atomistic,33.85298156738281
model.3_atomistic,40.620182037353516
model.89_atomistic,36.55084991455078
model.34_atomistic,30.719270706176758
model.23_atomistic,36.332340240478516
model.27_atomistic,36.6717643737793
model.30_atomistic,28.47776985168457
model.78_atomistic,36.00801467895508
model.2_atomistic,43.62978744506836
model.56_atomistic,39.536563873291016
model.41_atomistic,42.23788070678711
model.6_atomistic,41.06730270385742
model.45_atomistic,43.6769905090332
model.52_atomistic,34.577823638916016
model.31_atomistic,39.4608154296875
model.26_atomistic,32.54548263549805
model.22_atomistic,40.46790313720703
model.35_atomistic,30.41509246826172
model.88_atomistic,28.410785675048828
model.98_atomistic,26.179861068725586
model.25_atomistic,37.364376068115234
model.32_atomistic,31.066621780395508
model.18_atomistic,39.8859977722168
model.36_atomistic,30.243261337280273
model.21_atomistic,35.96059036254883
model.1_atomistic,30.2088565826416
model.42_atomistic,29.210834503173828
model.55_atomistic,29.346046447753906
model.68_atomistic,41.04071044921875
model.5_atomistic,36.34967041015625
model.51_atomistic,34.763118743896484
model.46_atomistic,36.86274719238281
model.75_atomistic,29.071475982666016
model.62_atomistic,37.72385025024414
model.66_atomistic,34.992828369140625
model.71_atomistic,34.79844665527344
model.48_atomistic,32.03532791137695
model.12_atomistic,30.156906127929688
model.96_atomistic,36.07929229736328
model.81_atomistic,39.78346633911133
model.16_atomistic,33.814064025878906
model.85_atomistic,37.853572845458984
model.38_atomistic,36.9578742980957
model.92_atomistic,32.431365966796875
model.11_atomistic,26.60734748840332
model.82_atomistic,36.470428466796875
model.28_atomistic,36.01721954345703
model.95_atomistic,30.784761428833008
model.15_atomistic,40.26786804199219
model.91_atomistic,36.05874252319336
model.86_atomistic,31.092670440673828
model.61_atomistic,28.31107521057129
model.76_atomistic,30.217283248901367
model.58_atomistic,33.64189147949219
model.8_atomistic,33.24380874633789
model.72_atomistic,31.211917877197266
model.65_atomistic,33.85897445678711
